,Date,Source Gas/Oil Price Name,Argent Gas/Oil Category,Argent Gas/Oil Price Name,Price EUR/mt,Week of month,Month,Quarter,Price_7,Price_6,Price_5,Price_4,Price_3,Price_2,Price_1,Actual+7,Actual+15,Actual+30
10849,12/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1320.067265,3,1,1,1271.487294,1287.369208,1287.369208,1287.369208,1290.171898,1303.251121,1315.396114,1250.93423,1185.538117,1210.531161
10878,13/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1306.988042,3,1,1,1287.369208,1287.369208,1287.369208,1290.171898,1303.251121,1315.396114,1320.067265,1282.698057,1185.538117,1210.531161
10907,14/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1306.988042,3,1,1,1287.369208,1287.369208,1290.171898,1303.251121,1315.396114,1320.067265,1306.988042,1282.698057,1185.538117,1202.246157
10936,15/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1306.988042,3,1,1,1287.369208,1290.171898,1303.251121,1315.396114,1320.067265,1306.988042,1306.988042,1282.698057,1155.64275,1210.531161
10965,16/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1308.856502,4,1,1,1290.171898,1303.251121,1315.396114,1320.067265,1306.988042,1306.988042,1306.988042,1284.566517,1217.301943,1199.484489
10994,17/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1292.040359,4,1,1,1303.251121,1315.396114,1320.067265,1306.988042,1306.988042,1306.988042,1308.856502,1246.263079,1270.367302,1224.339501
11023,18/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1290.171898,4,1,1,1315.396114,1320.067265,1306.988042,1306.988042,1306.988042,1308.856502,1292.040359,1221.973094,1194.881709,1215.133941
11052,19/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1250.93423,4,1,1,1320.067265,1306.988042,1306.988042,1306.988042,1308.856502,1292.040359,1290.171898,1209.828102,1205.007825,1215.133941
11081,20/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1282.698057,4,1,1,1306.988042,1306.988042,1306.988042,1308.856502,1292.040359,1290.171898,1250.93423,1185.538117,1205.007825,1215.133941
11110,21/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1282.698057,4,1,1,1306.988042,1306.988042,1308.856502,1292.040359,1290.171898,1250.93423,1282.698057,1185.538117,1205.007825,1227.101169
11139,22/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1282.698057,4,1,1,1306.988042,1308.856502,1292.040359,1290.171898,1250.93423,1282.698057,1282.698057,1185.538117,1199.484489,1237.227285
11168,23/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1284.566517,5,1,1,1308.856502,1292.040359,1290.171898,1250.93423,1282.698057,1282.698057,1282.698057,1155.64275,1216.975053,1222.498389
11197,24/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1246.263079,5,1,1,1292.040359,1290.171898,1250.93423,1282.698057,1282.698057,1282.698057,1284.566517,1217.301943,1219.736721,1215.133941
11226,25/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1221.973094,5,1,1,1290.171898,1250.93423,1282.698057,1282.698057,1282.698057,1284.566517,1246.263079,1270.367302,1210.531161,1245.512289
11255,26/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1209.828102,5,1,1,1250.93423,1282.698057,1282.698057,1282.698057,1284.566517,1246.263079,1221.973094,1194.881709,1210.531161,1245.512289
11284,27/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1185.538117,5,1,1,1282.698057,1282.698057,1282.698057,1284.566517,1246.263079,1221.973094,1209.828102,1205.007825,1210.531161,1245.512289
11313,28/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1185.538117,5,1,1,1282.698057,1282.698057,1284.566517,1246.263079,1221.973094,1209.828102,1185.538117,1205.007825,1210.531161,1255.638406
11342,29/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1185.538117,5,1,1,1282.698057,1284.566517,1246.263079,1221.973094,1209.828102,1185.538117,1185.538117,1205.007825,1202.246157,1272.208414
11371,30/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1155.64275,6,1,1,1284.566517,1246.263079,1221.973094,1209.828102,1185.538117,1185.538117,1185.538117,1199.484489,1210.531161,1308.375874
11400,31/01/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1217.301943,6,1,1,1246.263079,1221.973094,1209.828102,1185.538117,1185.538117,1185.538117,1155.64275,1216.975053,1199.484489,1297.031575
11429,01/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1270.367302,1,2,1,1221.973094,1209.828102,1185.538117,1185.538117,1185.538117,1155.64275,1217.301943,1219.736721,1224.339501,1305.5398
11458,02/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1194.881709,1,2,1,1209.828102,1185.538117,1185.538117,1185.538117,1155.64275,1217.301943,1270.367302,1210.531161,1215.133941,1305.5398
11487,03/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1205.007825,1,2,1,1185.538117,1185.538117,1185.538117,1155.64275,1217.301943,1270.367302,1194.881709,1210.531161,1215.133941,1305.5398
11516,04/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1205.007825,1,2,1,1185.538117,1185.538117,1155.64275,1217.301943,1270.367302,1194.881709,1205.007825,1210.531161,1215.133941,1260.162602
11545,05/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1205.007825,1,2,1,1185.538117,1155.64275,1217.301943,1270.367302,1194.881709,1205.007825,1205.007825,1210.531161,1227.101169,1203.441104
11574,06/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1199.484489,2,2,1,1155.64275,1217.301943,1270.367302,1194.881709,1205.007825,1205.007825,1205.007825,1202.246157,1237.227285,1209.113254
11603,07/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1216.975053,2,2,1,1217.301943,1270.367302,1194.881709,1205.007825,1205.007825,1205.007825,1199.484489,1210.531161,1222.498389,1163.736056
11632,08/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1219.736721,2,2,1,1270.367302,1194.881709,1205.007825,1205.007825,1205.007825,1199.484489,1216.975053,1199.484489,1215.133941,1155.227831
11661,09/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1210.531161,2,2,1,1194.881709,1205.007825,1205.007825,1205.007825,1199.484489,1216.975053,1219.736721,1224.339501,1245.512289,1155.227831
11690,10/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1210.531161,2,2,1,1205.007825,1205.007825,1205.007825,1199.484489,1216.975053,1219.736721,1210.531161,1215.133941,1245.512289,1155.227831
11719,11/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1210.531161,2,2,1,1205.007825,1205.007825,1199.484489,1216.975053,1219.736721,1210.531161,1210.531161,1215.133941,1245.512289,1119.304216
11748,12/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1210.531161,2,2,1,1205.007825,1199.484489,1216.975053,1219.736721,1210.531161,1210.531161,1210.531161,1215.133941,1255.638406,1106.0692
11777,13/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1202.246157,3,2,1,1199.484489,1216.975053,1219.736721,1210.531161,1210.531161,1210.531161,1210.531161,1227.101169,1272.208414,1013.424088
11806,14/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1210.531161,3,2,1,1216.975053,1219.736721,1210.531161,1210.531161,1210.531161,1210.531161,1202.246157,1237.227285,1308.375874,1046.511628
11835,15/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1199.484489,3,2,1,1219.736721,1210.531161,1210.531161,1210.531161,1210.531161,1202.246157,1210.531161,1222.498389,1297.031575,1069.200227
11864,16/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1224.339501,3,2,1,1210.531161,1210.531161,1210.531161,1210.531161,1202.246157,1210.531161,1199.484489,1215.133941,1305.5398,1069.200227
11893,17/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1215.133941,3,2,1,1210.531161,1210.531161,1210.531161,1202.246157,1210.531161,1199.484489,1224.339501,1245.512289,1305.5398,1069.200227
11922,18/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1215.133941,3,2,1,1210.531161,1210.531161,1202.246157,1210.531161,1199.484489,1224.339501,1215.133941,1245.512289,1305.5398,1021.932312
11951,19/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1215.133941,3,2,1,1210.531161,1202.246157,1210.531161,1199.484489,1224.339501,1215.133941,1215.133941,1245.512289,1260.162602,975.6097561
11980,20/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1227.101169,4,2,1,1202.246157,1210.531161,1199.484489,1224.339501,1215.133941,1215.133941,1215.133941,1255.638406,1203.441104,951.0304405
12009,21/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1237.227285,4,2,1,1210.531161,1199.484489,1224.339501,1215.133941,1215.133941,1215.133941,1227.101169,1272.208414,1209.113254,973.7190395
12038,22/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1222.498389,4,2,1,1199.484489,1224.339501,1215.133941,1215.133941,1215.133941,1227.101169,1237.227285,1308.375874,1163.736056,1019.096237
12067,23/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1215.133941,4,2,1,1224.339501,1215.133941,1215.133941,1215.133941,1227.101169,1237.227285,1222.498389,1297.031575,1155.227831,1019.096237
12096,24/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1245.512289,4,2,1,1215.133941,1215.133941,1215.133941,1227.101169,1237.227285,1222.498389,1215.133941,1305.5398,1155.227831,1019.096237
12125,25/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1245.512289,4,2,1,1215.133941,1215.133941,1227.101169,1237.227285,1222.498389,1215.133941,1245.512289,1305.5398,1155.227831,1058.801286
12154,26/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1245.512289,4,2,1,1215.133941,1227.101169,1237.227285,1222.498389,1215.133941,1245.512289,1245.512289,1305.5398,1119.304216,1105.123842
12183,27/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1255.638406,5,2,1,1227.101169,1237.227285,1222.498389,1215.133941,1245.512289,1245.512289,1245.512289,1260.162602,1106.0692,1100.39705
12212,28/02/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1272.208414,5,2,1,1237.227285,1222.498389,1215.133941,1245.512289,1245.512289,1245.512289,1255.638406,1203.441104,1013.424088,1128.757799
12241,01/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1308.375874,1,3,1,1222.498389,1215.133941,1245.512289,1245.512289,1245.512289,1255.638406,1272.208414,1209.113254,1046.511628,1127.812441
12270,02/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1297.031575,1,3,1,1215.133941,1245.512289,1245.512289,1245.512289,1255.638406,1272.208414,1308.375874,1163.736056,1069.200227,1105.755862
12299,03/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1305.5398,1,3,1,1245.512289,1245.512289,1245.512289,1255.638406,1272.208414,1308.375874,1297.031575,1155.227831,1069.200227,1105.755862
12328,04/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1305.5398,1,3,1,1245.512289,1245.512289,1255.638406,1272.208414,1308.375874,1297.031575,1305.5398,1155.227831,1069.200227,1177.124849
12357,05/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1305.5398,1,3,1,1245.512289,1255.638406,1272.208414,1308.375874,1297.031575,1305.5398,1305.5398,1155.227831,1021.932312,1123.366392
12386,06/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1260.162602,2,3,1,1255.638406,1272.208414,1308.375874,1297.031575,1305.5398,1305.5398,1305.5398,1119.304216,975.6097561,1089.999073
12415,07/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1203.441104,2,3,1,1272.208414,1308.375874,1297.031575,1305.5398,1305.5398,1305.5398,1260.162602,1106.0692,951.0304405,1045.509315
12444,08/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1209.113254,2,3,1,1308.375874,1297.031575,1305.5398,1305.5398,1305.5398,1260.162602,1203.441104,1013.424088,973.7190395,1045.509315
12473,09/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1163.736056,2,3,1,1297.031575,1305.5398,1305.5398,1305.5398,1260.162602,1203.441104,1209.113254,1046.511628,1019.096237,1045.509315
12502,10/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1155.227831,2,3,1,1305.5398,1305.5398,1305.5398,1260.162602,1203.441104,1209.113254,1163.736056,1069.200227,1019.096237,1045.509315
12531,11/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1155.227831,2,3,1,1305.5398,1305.5398,1260.162602,1203.441104,1209.113254,1163.736056,1155.227831,1069.200227,1019.096237,1045.509315
12560,12/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1155.227831,2,3,1,1305.5398,1260.162602,1203.441104,1209.113254,1163.736056,1155.227831,1155.227831,1069.200227,1058.801286,1010.288257
12589,13/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1119.304216,3,3,1,1260.162602,1203.441104,1209.113254,1163.736056,1155.227831,1155.227831,1155.227831,1021.932312,1105.123842,994.5314672
12618,14/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1106.0692,3,3,1,1203.441104,1209.113254,1163.736056,1155.227831,1155.227831,1155.227831,1119.304216,975.6097561,1100.39705,984.3358977
12647,15/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1013.424088,3,3,1,1209.113254,1163.736056,1155.227831,1155.227831,1155.227831,1119.304216,1106.0692,951.0304405,1128.757799,949.1148392
12676,16/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1046.511628,3,3,1,1163.736056,1155.227831,1155.227831,1155.227831,1119.304216,1106.0692,1013.424088,973.7190395,1127.812441,949.1148392
12705,17/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1069.200227,3,3,1,1155.227831,1155.227831,1155.227831,1119.304216,1106.0692,1013.424088,1046.511628,1019.096237,1105.755862,949.1148392
12734,18/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1069.200227,3,3,1,1155.227831,1155.227831,1119.304216,1106.0692,1013.424088,1046.511628,1069.200227,1019.096237,1105.755862,962.0910186
12763,19/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1069.200227,3,3,1,1155.227831,1119.304216,1106.0692,1013.424088,1046.511628,1069.200227,1069.200227,1019.096237,1177.124849,1017.703216
12792,20/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1021.932312,4,3,1,1119.304216,1106.0692,1013.424088,1046.511628,1069.200227,1069.200227,1069.200227,1058.801286,1123.366392,1051.997405
12821,21/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,975.6097561,4,3,1,1106.0692,1013.424088,1046.511628,1069.200227,1069.200227,1069.200227,1021.932312,1105.123842,1089.999073,1035.313745
12850,22/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,951.0304405,4,3,1,1013.424088,1046.511628,1069.200227,1069.200227,1069.200227,1021.932312,975.6097561,1100.39705,1045.509315,994.5314672
12879,23/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,973.7190395,4,3,1,1046.511628,1069.200227,1069.200227,1069.200227,1021.932312,975.6097561,951.0304405,1128.757799,1045.509315,994.5314672
12908,24/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1019.096237,4,3,1,1069.200227,1069.200227,1069.200227,1021.932312,975.6097561,951.0304405,973.7190395,1127.812441,1045.509315,994.5314672
12937,25/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1019.096237,4,3,1,1069.200227,1069.200227,1021.932312,975.6097561,951.0304405,973.7190395,1019.096237,1105.755862,1045.509315,988.0433775
12966,26/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1019.096237,4,3,1,1069.200227,1021.932312,975.6097561,951.0304405,973.7190395,1019.096237,1019.096237,1105.755862,1045.509315,940.7730095
12995,27/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1058.801286,5,3,1,1021.932312,975.6097561,951.0304405,973.7190395,1019.096237,1019.096237,1019.096237,1177.124849,1010.288257,949.1148392
13024,28/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1105.123842,5,3,1,975.6097561,951.0304405,973.7190395,1019.096237,1019.096237,1019.096237,1058.801286,1123.366392,994.5314672,957.4566688
13053,29/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1100.39705,5,3,1,951.0304405,973.7190395,1019.096237,1019.096237,1019.096237,1058.801286,1105.123842,1089.999073,984.3358977,964.8716285
13082,30/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1128.757799,5,3,1,973.7190395,1019.096237,1019.096237,1019.096237,1058.801286,1105.123842,1100.39705,1045.509315,949.1148392,964.8716285
13111,31/03/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1127.812441,5,3,1,1019.096237,1019.096237,1019.096237,1058.801286,1105.123842,1100.39705,1128.757799,1045.509315,949.1148392,964.8716285
13140,01/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1105.755862,1,4,2,1019.096237,1019.096237,1058.801286,1105.123842,1100.39705,1128.757799,1127.812441,1045.509315,949.1148392,943.6185642
13169,02/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1105.755862,1,4,2,1019.096237,1058.801286,1105.123842,1100.39705,1128.757799,1127.812441,1105.755862,1045.509315,962.0910186,926.3959391
13198,03/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1177.124849,2,4,2,1058.801286,1105.123842,1100.39705,1128.757799,1127.812441,1105.755862,1105.755862,1045.509315,1017.703216,879.2603336
13227,04/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1123.366392,2,4,2,1105.123842,1100.39705,1128.757799,1127.812441,1105.755862,1105.755862,1177.124849,1010.288257,1051.997405,873.8216099
13256,05/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1089.999073,2,4,2,1100.39705,1128.757799,1127.812441,1105.755862,1105.755862,1177.124849,1123.366392,994.5314672,1035.313745,865.6635243
13285,06/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1045.509315,2,4,2,1128.757799,1127.812441,1105.755862,1105.755862,1177.124849,1123.366392,1089.999073,984.3358977,994.5314672,865.6635243
13314,07/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1045.509315,2,4,2,1127.812441,1105.755862,1105.755862,1177.124849,1123.366392,1089.999073,1045.509315,949.1148392,994.5314672,865.6635243
13343,08/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1045.509315,2,4,2,1105.755862,1105.755862,1177.124849,1123.366392,1089.999073,1045.509315,1045.509315,949.1148392,994.5314672,865.6635243
13372,09/04/2023,Biodiesel FAME 0C CFPP RED ARA range barge fob_midpoint,Biodiesel,FAME 0 fob ARA,1045.509315,2,4,2,1105.755862,1177.124849,1123.366392,1089.999073,1045.509315,1045.509315,1045.509315,949.1148392,988.0433775,864.7570703
